,ID,ID_2022,ID_2019,ID_2016,IntDate,Mode,STATE,PCODE_r,SAMPSRC,accesstype,PANEL_FLAG,PANEL,CITIZEN,AGE,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A5,A6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A9,A10,A11,A12_Order,A12a_1,A12a_2,A12a_3,A12a_4,A12a_5,A12a_6,A12a_7,A12a_8,A12_b,A12_c,A13_Order,A13_1,A13_2,A13_3,A13_4,A13_5,B1_r,B1_other_r,B2,B3,B4,B5,B6,B6a,B6b_1,B6b_2,B6b_3,B6b_4,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1_r,B9_1_other_r,B9_2_r,B9_2_other_r,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B15b,B16,B17,B18_1,B18_2,B18_3,B18_4,B19_1,B19_2,B20_1,B20_2,B21_1,B21_2,C1_1,C1_2,C1_3,C1_4,C2_Order,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C3_Order,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12b,C12c,C12d,C12e,C13_Order,C13_1,C13_2,C13_3,C13_4,C13_5,D1_Order,D1_1,D1_2,D1_3,D1_4,D1_6,D1_15,D1_10,D1_12,D1_13,D1_14,D2_Order,D2_1,D2_2,D2_3,D2_4,D2_6,D2_15,D2_10,D2_12,D2_13,D2_14,D3_1_Order,D3_1,D3_2_Order,D3_2,DVERB,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_Order,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D9_1,D9_2,D10_Order,D10_2,D10_3,D10a,E1,E2_Order,E2_3,E2_4,E2_6,E2_7,E6_Order,E6_2,E6_3,E6_5,E6_6,E6_7,E6a_1,E6a_2,E6a_3,E6a_4,E8_1_Order,E8_1,E8_2_Order,E8_2,F1,F2,F3,F4,F5_Order,F5_1,F5_2,F5_3,F5_6,F5_7,F5a,F6_Order,F6_1,F6_2,F6_3,F6a_Order,F6a_1,F6a_2,F6a_3,F6a_4,F6b,F6c,F7,F8_Order,F8_1,F8_2,F8_4,F8_5,F9,F10_Order,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1,G2,G3,G3_EDU,G4,G4_other,G5_Work,G5_Code_1d,G5_A_r,G5_B_r,G5_C_r,G5_D,G5_E,G5_F,G6,H1,H2,H2_AGE_GRP1,H2_AGE_GRP2,H3_1_r,H3_2_r,H3_3_r,H4,H5_1,H5_2,H6_r,H7,H8,I1,I1_other,I2_Work,I2_Code_1d,I2_A_r,I2_B_r,I3,I4,I5,I6,I6_other,J1,J2,J3,J4,J5,J6,J7,J8_1,J8_2,J8_3,J8_4,J8_5,J8_6,J8_7,J8_8,J9,W0,W1,W6,EDU_YOUTH,Panel_New,doutcome,devicetype,devicedets,GCCSA,SA2_r,LGA_r,CED_ABS,CED_AEC,weight_final,weight
1316,31226303,27907062,219821111,,8-May-25,2,2,9,1,8,1,1,1,59,1,1,1,1,1,1,1,3,4,4,4,4,4,1,0,1,0,0,1,1,0,0,1,1,4,"_1,_3,_5,_2,_4,_6,_97,_na",0,1,0,0,0,1,0,0,4,2,"_2,_1,_3,_97,_na",0,0,0,1,0,2,9,2,1,1,2,2,1,1,1,1,1,1,3,10,4,10,0,2,9,2,9,2,NA,NA,2,1,2,1,0,0,0,0,0,0,0,1,2,3,0,8,0,0,2,1,2,1,2,1,7,0,2,4,"h,c,g,a,d,e,i,f,b",2,2,2,2,2,2,2,2,2,"h,c,g,a,d,e,i,f,b",3,4,4,4,2,3,4,4,4,1,4,4,1,2,1,1,1,1,3,1,1,1,1,1,1,"e,c,a,d,b",2,4,3,3,1,"n,j,c,b,a,d,l,p,f,m",1,2,2,1,1,1,1,1,1,2,"n,j,c,b,a,d,l,p,f,m",1,1,1,1,1,1,1,1,1,1,"_14,_10,_3,_2,_1,_4,_12,_15,_6,_13,_na",12,"_14,_10,_3,_2,_1,_4,_15,_6,_13,_na",10,I believe that the ALP has the best interests of Australians at heart as they are not beholden to billionaires and seem to genuinely care about people in the community by recognising that we are all under extreme financial pressure,2,2,1,1,2,2,1,1,"b,a,g,c,f,h,d,e",1,1,2,3,2,3,1,3,3,3,"c,b",4,2,5,4,"d,c,f,g",4,4,4,3,"g,e,b,f,c",2,3,3,1,2,1,1,1,1,"_2,_1,_3,_4,_na",3,"_2,_1,_3,_4,_na",2,3,1,2,3,"g,c,a,f,b",3,2,1,3,1,2,"b,a,c",3,4,1,"a,b,c,d",3,3,2,3,2,4,4,"b,a,d,e",4,2,2,4,1,"b,f,c,a,d,e",1,2,2,1,998,2,16,4,1,2,1,,1,1,9,9,9,5,3,2,1,2,1966,4,5,0,3,3,2,998,4,251500,4,2,1,,1,1,9,9,2,1,2,2,,2,1,1,3,5,24,2,0,0,0,0,0,0,1,0,1,1,3,1,NA,2,1,0,12,3,9,9,208,368,5636.780887,0.633030287
1317,31226304,27906904,219820267,,7-May-25,2,3,9,1,4,1,1,1,56,2,3,3,3,3,2,2,4,4,2,3,4,4,3,0,1,1,1,1,1,0,0,4,3,4,"_5,_2,_6,_4,_1,_3,_97,_na",0,0,0,0,1,0,0,0,2,1,"_3,_1,_2,_97,_na",0,0,0,1,0,94,9,NA,2,4,2,5,3,3,3,3,3,2,5,5,5,5,5,2,9,2,9,3,NA,NA,2,1,2,0,0,0,0,0,1,0,0,4,5,5,5,5,5,5,2,2,998,998,998,998,5,5,5,5,"c,e,f,i,h,a,d,b,g",2,2,2,2,2,2,2,2,2,"c,e,f,i,h,a,d,b,g",2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,5,1,5,1,1,2,2,"a,e,c,d,b",3,3,3,3,3,"a,m,n,d,c,l,f,j,b,p",1,1,1,1,1,1,1,1,1,1,"a,m,n,d,c,l,f,j,b,p",3,3,3,3,3,3,3,3,3,3,"_1,_13,_14,_4,_3,_12,_6,_10,_2,_15,_na",12,"_1,_13,_14,_4,_3,_6,_10,_2,_15,_na",1,My decision what was terrible terrible was the amount of funds spent on advertising by all parties etc,5,5,3,3,5,5,2,2,"c,h,g,f,a,d,e,b",1,1,1,1,1,1,1,1,3,3,"b,c",3,3,3,1,"f,g,c,d",4,4,4,4,"b,g,e,f,c",3,1,3,1,1,3,3,3,3,"_3,_4,_1,_2,_na",2,"_3,_4,_1,_2,_na",3,3,2,2,3,"a,g,c,f,b",3,3,3,3,3,4,"c,a,b",3,3,3,"a,b,c,d",3,3,3,3,999,3,3,"d,e,a,b",3,3,3,3,1,"c,e,a,f,d,b",1,1,1,1,1,2,17,0,5,2,1,,1,4,9,9,9,2,2,2,2,3,1969,4,5,0,0,0,2,6,6,951111,4,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,2,2,2,3,5,15,2,0,0,0,0,0,0,1,0,1,1,2,1,NA,2,1,1,6,5,9,9,304,377,7295.986133,0.819364863
1318,31226305,27907239,219821997,,7-May-25,2,2,9,1,4,2,3,1,36,3,4,4,3,2,2,2,3,2,4,4,4,4,1,0,0,0,0,1,0,0,0,3,1,4,"_5,_6,_1,_3,_2,_4,_97,_na",0,1,0,0,1,1,0,0,3,2,"_2,_1,_3,_97,_na",0,1,0,0,0,2,9,2,1,1,2,1,2,1,2,2,1,2,8,0,10,2,8,2,9,4,9,2,NA,2,1,1,2,0,1,0,0,0,0,0,0,1,3,2,2,10,3,9,2,1,2,1,2,1,10,0,2,8,"e,c,b,h,a,i,d,g,f",2,1,2,2,1,1,1,2,2,"e,c,b,h,a,i,d,g,f",3,4,3,4,3,4,4,4,4,2,2,3,2,2,2,2,2,2,3,2,1,1,1,1,2,"b,c,e,a,d",4,4,2,3,999,"j,l,a,p,n,f,b,c,m,d",2,2,1,2,1,2,1,2,3,1,"j,l,a,p,n,f,b,c,m,d",1,1,1,1,1,1,1,1,1,1,"_10,_12,_1,_15,_14,_6,_2,_3,_13,_4,_na",3,"_10,_12,_1,_15,_14,_6,_2,_13,_4,_na",6,I don�t like potatoes,3,3,2,2,2,2,1,1,"e,h,g,b,f,a,d,c",1,2,4,3,3,4,2,1,2,2,"b,c",3,2,4,3,"c,d,g,f",3,3,4,2,"c,e,g,b,f",2,1,2,2,3,2,2,2,2,"_1,_2,_4,_3,_na",3,"_1,_2,_4,_3,_na",2,3,1,2,3,"b,c,g,a,f",3,1,2,3,3,4,"b,a,c",2,2,3,"a,b,c,d",3,3,3,3,2,3,4,"a,b,e,d",3,4,3,1,2,"e,f,a,c,b,d",1,2,2,1,1,2,999,0,1,2,1,,1,5,9,9,9,5,2,1,2,2,1989,2,3,0,3,3,2,1,998,999996,2,3,NA,,NA,NA,9,9,NA,NA,NA,NA,,2,2,2,3,3,19,1,0,0,0,0,0,0,1,0,1,1,2,1,NA,2,1,1,6,3,9,9,219,400,15927.85958,1.788754563
1319,31226307,27907093,219821292,,6-May-25,2,6,9,1,8,1,1,1,73,3,3,3,4,4,3,2,4,4,4,4,4,5,1,1,0,0,0,0,0,0,0,2,2,3,"_5,_4,_6,_2,_1,_3,_97,_na",0,0,0,0,0,0,1,0,1,998,"_1,_2,_3,_97,_na",0,0,0,1,0,94,9,NA,2,2,3,2,2,1,1,1,3,3,5,5,5,5,5,1,9,1,9,2,NA,NA,2,1,1,0,0,1,0,0,0,0,0,2,4,2,7,4,0,0,2,2,1,1,2,1,4,8,5,5,"a,f,b,e,g,i,d,h,c",1,1,2,1,1,2,1,3,2,"a,f,b,e,g,i,d,h,c",1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,3,4,4,3,3,2,3,"a,b,e,c,d",4,3,3,2,5,"a,j,c,p,n,m,l,d,f,b",3,2,2,2,1,1,1,1,1,1,"a,j,c,p,n,m,l,d,f,b",998,998,998,998,998,998,998,998,998,998,"_1,_10,_3,_15,_14,_13,_12,_4,_6,_2,_na",12,"_1,_10,_3,_15,_14,_13,_4,_6,_2,_na",6,Because I liked the Liberal candidate who had served the two previous terms in office in the Senate and though she was very genuine. Also I am not an Anthony Albanese fan.,4,4,2,2,999,999,2,2,"g,f,a,d,h,b,e,c",2,3,3,4,3,3,2,2,97,97,"b,c",2,3,2,3,"f,c,g,d",1,3,2,4,"b,c,g,e,f",5,1,1,2,3,3,4,3,3,"_3,_1,_4,_2,_na",3,"_3,_1,_4,_2,_na",1,1,4,2,2,"a,b,g,c,f",3,3,2,3,3,1,"a,b,c",1,3,2,"a,b,c,d",4,1,1,1,1,1,4,"d,a,e,b",2,2,3,2,3,"a,e,c,b,f,d",1,998,998,1,2,1,16,0,1,2,5,,1,7,9,9,9,4,2,1,2,1,1952,4,6,0,2,2,2,2,998,251112,6,2,5,,1,5,9,9,2,1,2,1,,1,2,2,3,4,11,2,0,0,0,1,0,0,0,0,1,1,2,1,NA,2,1,0,12,12,9,9,601,301,4405.079012,0.494705842
1320,31226309,27906194,219810277,1752133,6-May-25,2,3,9,1,8,1,1,1,72,1,4,4,4,4,3,1,4,4,4,4,4,5,2,0,0,0,0,0,1,0,0,3,2,4,"_2,_5,_6,_1,_3,_4,_97,_na",0,0,0,0,0,0,1,0,8,1,"_2,_3,_1,_97,_na",0,0,0,1,0,1,9,2,3,1,3,1,1,1,1,1,1,3,7,10,0,5,5,1,9,1,9,2,NA,NA,2,1,1,1,0,0,0,0,0,0,0,2,3,1,5,5,5,5,998,1,2,1,2,1,7,3,5,5,"e,f,b,a,g,h,i,d,c",2,2,2,2,2,2,2,2,2,"e,f,b,a,g,h,i,d,c",3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,2,3,3,3,1,2,2,1,"a,b,e,c,d",5,3,3,4,1,"p,l,n,a,j,f,d,m,b,c",2,2,2,2,2,2,2,1,2,2,"p,l,n,a,j,f,d,m,b,c",3,3,3,3,3,3,3,3,3,3,"_15,_12,_14,_1,_10,_6,_4,_13,_2,_3,_na",12,"_15,_14,_1,_10,_6,_4,_13,_2,_3,_na",15,Same vote as always,3,3,2,2,3,3,2,2,"d,f,h,a,c,g,b,e",1,3,3,1,1,3,1,4,3,97,"c,b",3,2,1,4,"g,d,f,c",1,3,1,3,"b,c,g,e,f",1,1,2,1,2,5,3,5,3,"_4,_2,_3,_1,_na",1,"_4,_2,_3,_1,_na",3,3,1,1,1,"a,b,g,c,f",3,3,1,2,1,1,"b,c,a",3,4,5,"a,b,c,d",3,4,1,5,1,1,5,"e,b,d,a",3,2,2,2,2,"b,e,f,a,c,d",1,2,1,1,998,2,15,3,3,1,1,,1,4,9,9,9,5,3,2,1,1,1953,4,6,2,2,2,2,2,2,951111,6,2,5,,1,5,9,9,2,2,2,1,,2,2,2,2,5,13,1,0,0,0,0,0,0,1,0,1,1,2,1,NA,2,1,0,8,6,9,9,315,415,2848.398194,0.31988512
1321,31226311,27906928,219820401,,12-May-25,2,2,9,1,8,1,1,1,45,1,3,3,2,3,3,3,4,4,4,4,4,5,2,0,0,1,0,1,0,0,0,1,1,3,"_4,_2,_5,_1,_3,_6,_97,_na",0,1,0,0,0,0,0,0,1,998,"_2,_3,_1,_97,_na",0,0,0,1,0,94,9,NA,1,6,1,5,2,1,2,1,2,1,2,10,5,10,0,2,9,4,9,1,NA,2,2,6,5,0,0,0,0,1,0,0,0,1,2,2,1,7,1,8,2,1,2,1,2,1,8,0,0,9,"e,h,a,g,i,c,f,b,d",2,1,1,1,2,1,2,3,1,"e,h,a,g,i,c,f,b,d",2,3,2,3,2,2,3,4,3,2,1,2,2,2,2,1,1,2,2,2,2,1,3,1,3,"a,d,c,e,b",4,4,2,2,2,"p,d,n,c,b,f,a,m,j,l",2,2,2,1,2,1,2,2,2,2,"p,d,n,c,b,f,a,m,j,l",1,1,1,1,1,1,1,1,1,1,"_15,_4,_14,_3,_2,_6,_1,_13,_10,_12,_na",15,"_4,_14,_3,_2,_6,_1,_13,_10,_12,_na",4,"I didn't want Dutton as PM. Climate change and stability of government, the opportunity for more tax and other big reform over a second term.",2,4,2,2,3,4,2,1,"f,e,h,c,d,g,a,b",2,3,2,3,3,2,3,3,2,2,"c,b",2,2,5,5,"d,c,g,f",4,4,5,3,"b,f,e,g,c",2,4,4,1,3,1,1,1,1,"_2,_1,_4,_3,_na",2,"_2,_1,_4,_3,_na",3,3,2,2,2,"a,f,c,g,b",3,2,1,3,1,2,"b,c,a",3,4,2,"a,b,c,d",4,4,1,2,2,4,2,"b,a,e,d",4,2,1,2,1,"b,d,f,a,e,c",1,1,2,1,2,2,17,8,2,1,1,,1,1,9,9,9,2,3,1,2,2,1980,3,4,0,0,0,2,2,2,951111,6,2,1,,1,2,9,9,2,2,2,94,,2,1,2,2,5,25,1,0,0,0,0,0,0,1,0,1,1,2,1,NA,2,1,0,12,3,9,9,217,389,3013.888206,0.338470229
1322,31226312,27903015,,,26-May-25,2,3,9,1,1,2,3,1,67,3,3,2,4,4,2,3,4,4,4,4,4,3,3,0,0,1,0,1,0,0,0,1,1,4,"_5,_4,_1,_3,_2,_6,_97,_na",0,0,0,0,0,0,1,0,1,998,"_2,_3,_1,_97,_na",0,0,0,1,0,1,9,2,1,5,2,4,3,1,1,3,1,2,5,10,2,6,2,1,9,1,9,2,NA,NA,1,1,1,0,1,0,0,0,0,0,0,2,3,3,6,4,5,4,1,2,1,2,2,1,1,8,8,4,"e,h,a,f,i,g,d,c,b",3,2,3,3,3,3,3,4,3,"e,h,a,f,i,g,d,c,b",2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,3,4,2,1,3,3,3,"d,e,c,b,a",3,4,2,3,1,"m,f,n,b,j,c,a,l,d,p",2,1,1,2,2,2,1,1,2,1,"m,f,n,b,j,c,a,l,d,p",2,2,2,2,3,3,2,2,2,3,"_13,_6,_14,_2,_10,_3,_1,_12,_4,_15,_na",10,"_13,_6,_14,_2,_3,_1,_12,_4,_15,_na",12,I voted the way that I did because I believed that the Labor Party were spending too much of our money and accumulating significant debts. Their spending promises leading into the election were vote grabbing and not fiscally sound,5,5,2,2,3,3,2,2,"c,d,h,b,g,a,f,e",2,2,3,2,2,3,3,4,97,97,"b,c",1,2,1,3,"f,d,c,g",3,3,3,3,"f,g,e,c,b",3,2,3,2,3,1,3,4,1,"_3,_2,_1,_4,_na",1,"_3,_2,_1,_4,_na",2,3,3,2,2,"f,g,c,b,a",3,3,2,3,3,2,"b,c,a",3,3,2,"a,b,c,d",3,3,1,3,1,3,4,"d,b,a,e",4,2,2,3,3,"e,d,a,c,b,f",1,2,2,1,998,2,18,6,2,1,5,,1,1,9,9,9,2,3,1,2,2,1958,4,6,2,2,2,2,1,998,951111,4,2,5,,1,4,9,9,3,1,2,1,,1,2,1,2,4,11,1,0,0,0,1,0,1,0,0,1,1,2,1,NA,2,1,0,8,6,9,9,310,349,2596.651481,0.29161308
1323,31226313,27906233,219810342,1958758,6-May-25,2,3,9,1,8,1,1,1,72,1,2,2,2,1,1,1,1,1,1,4,2,4,1,0,1,1,0,1,0,1,0,1,1,3,"_2,_5,_1,_3,_4,_6,_97,_na",1,0,0,0,1,0,0,0,8,2,"_2,_1,_3,_97,_na",1,1,0,0,0,2,9,1,1,2,2,1,1,1,1,1,2,1,2,8,3,8,2,2,9,2,9,3,NA,NA,2,1,2,0,1,0,0,0,0,0,0,2,3,1,3,10,2,8,2,1,2,1,998,1,8,0,3,5,"e,i,c,f,a,b,d,h,g",2,3,2,2,2,2,2,3,2,"e,i,c,f,a,b,d,h,g",2,4,4,4,2,4,2,4,4,2,3,3,1,1,2,1,2,1,2,3,1,1,2,2,1,"e,a,c,b,d",4,3,3,2,1,"n,p,f,b,c,m,j,d,l,a",1,2,1,2,1,1,1,1,2,1,"n,p,f,b,c,m,j,d,l,a",3,3,1,1,1,1,1,2,3,1,"_14,_15,_6,_2,_3,_13,_10,_4,_12,_1,_na",14,"_15,_6,_2,_3,_13,_10,_4,_12,_1,_na",6,Mr Dutton has a strong allegiance to Trump. That rules him out on most characteristics of a good leader and brought me back to Labor,1,2,2,1,1,2,2,1,"h,g,c,f,e,a,b,d",1,2,2,2,2,3,2,1,97,5,"c,b",4,1,2,4,"g,f,c,d",3,4,3,3,"g,b,e,c,f",2,3,4,1,2,2,3,3,2,"_4,_3,_1,_2,_na",3,"_4,_3,_1,_2,_na",4,1,999,4,3,"g,a,c,b,f",3,2,3,3,3,3,"b,a,c",2,4,1,"a,b,c,d",4,1,1,2,2,4,4,"e,d,a,b",4,2,1,1,2,"b,e,a,c,d,f",1,998,998,2,2,2,14,8,2,1,5,,1,1,9,9,9,1,2,1,2,2,1953,4,6,8,8,8,2,2,2,999996,3,3,NA,,NA,NA,9,9,NA,NA,NA,NA,,3,2,2,2,4,5,1,0,0,0,1,0,0,0,0,1,1,1,1,NA,2,1,1,1,5,9,9,301,406,2065.378599,0.231949269
1324,31226315,27906101,219810142,1397674,7-May-25,2,1,9,1,8,1,1,1,67,1,3,3,3,3,1,2,1,4,4,4,4,5,3,0,0,1,0,1,1,1,0,2,1,4,"_2,_5,_6,_4,_1,_3,_97,_na",0,1,0,0,0,0,0,0,8,2,"_3,_2,_1,_97,_na",0,0,0,1,0,1,9,2,1,4,4,2,2,1,1,3,3,3,3,0,10,0,10,1,9,1,9,2,NA,NA,1,1,1,0,0,0,0,0,1,0,0,2,5,2,8,0,8,0,998,2,1,2,998,2,0,5,5,5,"f,b,i,a,h,d,c,e,g",3,3,4,4,4,4,4,4,4,"f,b,i,a,h,d,c,e,g",2,2,2,3,3,3,2,4,3,3,1,1,1,2,2,2,1,1,5,3,2,2,1,1,1,"c,b,d,a,e",1,2,1,1,1,"l,b,d,j,c,f,a,n,p,m",2,1,2,3,2,3,1,1,2,2,"l,b,d,j,c,f,a,n,p,m",3,2,2,2,2,2,2,2,3,3,"_12,_2,_4,_10,_3,_6,_1,_14,_15,_13,_na",12,"_2,_4,_10,_3,_6,_1,_14,_15,_13,_na",2,"I feel that labors campaign was based on lies and scare tactics.
 Promises were made that cannot possibly be fulfilled. Labor repeatedly said we will do this and we will do that but they were the same things promised 3 years ago. Lastly Australia needs to get its head out of the sand and look towards nuclear power",5,5,3,3,5,5,3,3,"f,d,b,e,a,g,c,h",3,3,3,1,1,3,1,3,97,1,"c,b",1,2,1,5,"d,g,f,c",1,3,1,3,"e,c,f,b,g",2,1,3,1,4,5,5,5,5,"_2,_4,_3,_1,_na",2,"_2,_4,_3,_1,_na",3,3,1,1,4,"c,b,f,a,g",3,1,1,3,3,1,"c,b,a",1,5,1,"a,b,c,d",5,1,1,3,2,3,5,"b,e,d,a",1,5,5,1,4,"f,c,d,a,e,b",1,2,1,1,998,998,16,4,6,2,5,,1,1,9,9,9,1,2,1,2,1,1958,4,6,2,2,2,2,998,998,951111,6,2,2,,1,5,9,9,2,2,2,94,,2,2,1,3,5,9,1,0,0,0,1,0,0,0,0,1,1,2,1,NA,2,1,0,8,2,9,9,140,394,6362.644531,0.714547324
1325,31226316,27906790,219811150,4966153,6-May-25,2,2,9,1,8,1,1,1,73,1,2,2,3,1,1,2,3,3,2,3,3,3,2,0,0,1,0,1,0,0,0,1,1,4,"_6,_4,_1,_3,_2,_5,_97,_na",0,1,0,0,1,0,0,0,1,998,"_2,_1,_3,_97,_na",0,0,0,1,0,2,9,2,1,2,2,2,1,1,1,1,1,2,4,7,4,9,1,2,9,999,9,2,NA,NA,2,1,2,1,0,0,0,0,0,0,0,1,2,2,4,7,2,0,2,1,1,1,2,1,8,4,3,0,"b,a,e,g,i,h,d,f,c",2,2,2,2,2,2,2,2,2,"b,a,e,g,i,h,d,f,c",2,3,2,2,3,2,2,2,3,1,3,4,1,2,2,2,1,2,3,2,2,1,2,2,2,"c,a,e,d,b",4,4,4,3,1,"c,d,j,f,p,b,n,m,a,l",2,2,2,1,1,1,1,2,2,2,"c,d,j,f,p,b,n,m,a,l",1,2,1,1,1,1,1,1,1,1,"_3,_4,_10,_6,_15,_2,_14,_13,_1,_12,_na",10,"_3,_4,_6,_15,_2,_14,_13,_1,_12,_na",13,Labor had more right answers,3,2,2,2,3,2,2,2,"c,f,h,d,e,b,a,g",2,3,3,2,2,3,3,4,4,4,"b,c",3,3,3,4,"f,c,g,d",3,4,3,3,"e,b,g,f,c",2,2,2,2,2,3,4,3,3,"_3,_1,_4,_2,_na",1,"_3,_1,_4,_2,_na",4,3,1,1,2,"c,a,g,f,b",3,3,1,3,3,1,"b,a,c",2,3,2,"a,b,c,d",3,4,1,2,2,2,5,"d,a,e,b",4,2,2,2,2,"e,b,c,f,d,a",1,2,2,1,1,2,15,0,6,2,5,,1,3,9,9,9,4,2,1,2,1,1952,4,6,0,0,0,2,1,2,999996,6,2,5,,1,2,9,9,2,2,2,1,,1,2,2,3,2,9,1,0,0,0,1,0,0,0,0,1,1,2,1,NA,2,1,0,1,4,9,9,209,314,3846.356138,0.431959301
1326,31226317,27906217,219810311,1852621,7-May-25,2,3,9,1,8,1,1,1,77,2,2,3,4,2,1,2,4,4,4,4,4,5,2,1,0,0,0,0,0,0,0,1,1,3,"_5,_4,_2,_1,_3,_6,_97,_na",0,0,0,0,0,0,1,0,4,1,"_3,_2,_1,_97,_na",0,0,0,1,0,2,9,3,1,4,4,4,1,1,1,1,1,1,5,8,10,5,2,2,9,2,9,2,NA,NA,2,1,2,1,0,0,0,0,0,0,0,1,3,2,7,9,3,3,2,2,2,1,2,1,9,4,1,1,"c,f,e,i,h,a,g,d,b",2,1,2,2,2,2,1,3,2,"c,f,e,i,h,a,g,d,b",3,3,3,4,3,2,3,3,4,1,2,3,2,1,2,2,1,1,3,2,2,1,2,2,1,"b,e,d,a,c",3,4,4,3,1,"b,m,l,f,d,n,c,j,p,a",2,2,1,1,1,1,1,2,1,2,"b,m,l,f,d,n,c,j,p,a",3,1,3,1,1,1,3,1,1,3,"_2,_13,_12,_6,_4,_14,_3,_10,_15,_1,_na",6,"_2,_13,_12,_4,_14,_3,_10,_15,_1,_na",4,Have all ways voted labour,3,3,2,2,3,2,2,2,"h,b,g,c,d,a,e,f",1,1,2,1,1,2,2,2,97,97,"c,b",3,3,4,3,"g,f,d,c",3,5,3,4,"c,g,f,b,e",2,2,4,1,1,2,3,3,2,"_4,_3,_2,_1,_na",4,"_4,_3,_2,_1,_na",2,3,2,2,3,"b,g,f,a,c",3,3,2,3,3,2,"c,b,a",2,3,1,"a,b,c,d",3,2,1,4,2,3,2,"e,d,b,a",5,1,1,4,1,"f,b,d,c,e,a",1,1,1,998,2,1,14,0,6,2,5,,1,7,9,9,9,4,2,1,1,1,1948,4,7,0,0,0,2,2,2,951111,6,2,2,,1,7,9,9,1,2,2,2,,1,2,2,3,1,9,1,0,0,0,1,0,0,0,0,1,1,1,1,NA,2,1,0,8,6,9,9,321,458,4603.958238,0.517040677
1327,31226318,27900941,,,4-Jul-25,1,1,9,1,NA,2,3,1,65,2,4,4,4,4,999,2,4,4,4,4,4,5,999,0,0,0,0,1,0,0,0,1,1,4,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,1,998,"_1,_2,_3,_97,_na",0,0,0,1,0,1,9,2,1,7,NA,1,1,1,1,1,1,1,5,5,5,5,5,6,9,6,9,NA,NA,NA,999,999,999,1,0,0,0,0,0,0,0,2,2,3,8,3,5,3,1,2,1,2,1,998,3,3,5,5,"a,b,c,d,e,f,g,h,i",2,1,3,3,3,3,3,4,3,"a,b,c,d,e,f,g,h,i",2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,3,2,1,2,2,1,3,"a,b,c,d,e",2,5,4,1,1,"a,b,c,d,e,f,g,h,i,j",1,3,2,2,1,2,1,1,2,2,"a,b,c,d,e,f,g,h,i,j",998,998,998,998,998,998,998,998,998,998,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",1,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",12,,4,5,3,3,5,5,3,3,"a,b,c,d,e,f,g,h",1,3,5,3,1,3,3,2,4,4,"b,c",1,2,2,4,"c,d,f,g",2,5,3,3,"a,b,c,d,e",3,1,3,2,2,1,2,2,2,"_1,_2,_3,_4,_na",2,"_1,_2,_3,_4,_na",3,2,4,2,3,"a,b,c,f,g",2,2,1,3,1,2,"a,b,c",3,3,3,"a,b,c,d",3,2,1,4,2,3,3,"a,b,d,e",1,3,4,3,4,"a,b,c,d,e,f",1,2,1,998,2,2,16,1,7,2,96,HOLIDAYS,1,5,9,9,9,1,2,2,2,2,1960,4,6,0,0,0,2,2,2,999996,3,2,96,HOLIDAYS,1,3,9,9,2,1,2,1,,1,1,2,2,2,11,2,0,0,0,0,0,0,1,0,1,1,2,1,NA,2,1,NA,NA,2,9,9,111,452,32799.12632,3.683457062
